video_id,comment_id,author,author_channel_url,like_count,published_at,updated_at,processed_text,channel,predicted_language,confidence_score
L_4tAafaUfs,UggZNyeyEesooXgCoAEC.7-H0Z7--DUL9CnCve1-YYc,@Noob12369,http://www.youtube.com/@Noob12369,2,2020-08-25T19:09:34Z,2020-08-25T19:09:34Z,"his poetry is deep he never fails, nas' raps should be locked in a cell. :)",Talks at Google,en,0.9307668805122375
CmZ_9646q2U,UghGGrHLHaGTV3gCoAEC,@patprop74,http://www.youtube.com/@patprop74,1,2016-11-16T13:25:34Z,2016-11-16T13:25:34Z,For a Google talks I was not expecting so many umms and ahhs.,Talks at Google,en,0.923007309436798
SlIO26qR6CA,UgxcrzeosiDAEn_pAER4AaABAg,@ashleighpiccinino1849,http://www.youtube.com/@ashleighpiccinino1849,0,2023-05-05T13:16:37Z,2023-05-05T13:16:37Z,"Oh, this is great, but, you’re on M instructor is that the same, it will not replace your own M skills. For example, you can get the $600… That’s US$600… We walk smart game. However, if you don’t have very good mobility skills, before you start using the cane, it’s just going to be a paperweight. You as a student, and your orientation and mobility, instructor ( OMS) need to work together to figure out. ways to where you can cross the street independently. In the US, for example, ADS (audio devices for pedestrians) are used to help notify the person who is blind of the “walk “symbolbeing on or off., And they have broil on them, as well as the arrow. Also, for downward. slip and curbs, which are ramped down into the street, new devices, called truncated dome‘s, have been added. These rather large bumps, are similar to broil, and can usually be called bumpy, dots for a little bambinos. Yes, are used to the Italian word for children, at least I hope I did. However, please email the email address above for more information.",Talks at Google,en,0.9869282841682434
vmwnhZmEZjc,UgzYNzt3rVMbZzg4OmF4AaABAg.8zzB6GljAzG9hJA3_a5b65,@Dripping-Liquidity,http://www.youtube.com/@Dripping-Liquidity,0,2022-10-18T02:32:44Z,2022-10-18T02:32:44Z,"You’re incorrect. They can’t dump all at once because it’s 55billion xrp escrowed into 55 accounts each containing a billion xrp. Each month, one of those escrow accounts open and all of their customers can use that xrp for the month. Whatever is taken, Ripple buys back in xrp to bring it back to a billion at the end of the month. Then that escrow has its 1 billion again and closes (then the next account opens and so on). This way you provide a massive liquidity pool for banks to use to act as one massive nostro vostro account. Therefore xrp has to be valued much higher if banks are going to use it. Also by having 1 billion tokens accessible a month, and the rest is still escrowed it ensures xrp’s price remains stable. It’s bloody genius. They wouldn’t dump because a. the economy would literally collapse. b. It’s their core business structure and what makes them so appealing to banks.As for xlm (which I also speculate will be valued highly someday) will be interoperable with xrp. The way it’s designed though makes it seem like it is more for the retail level. If banks move all their money through xrp, and then commercial/retail use xdc/xlm it makes the most sense to me.",Talks at Google,en,0.9487454295158386
hNa_-1d_0tA,UgyBXmtXDcaj0aXLJqx4AaABAg,@christinefresh,http://www.youtube.com/@christinefresh,0,2011-04-04T14:00:13Z,1970-01-01T00:00:00Z,this is who the FUCK i am,Talks at Google,en,0.9612098336219788
T5ah2VgB2Aw,UgjlrKmolCNH5ngCoAEC,@DalindeGraff,http://www.youtube.com/@DalindeGraff,0,2016-08-18T06:42:30Z,2016-08-18T06:42:30Z,I got like 3 random swords at home,Talks at Google,en,0.9168965816497804
XvFjcJbtG4A,UgyO38pv6jCJ2R3ul494AaABAg,@layersoftheonion8168,http://www.youtube.com/@layersoftheonion8168,0,2023-12-30T23:09:16Z,2023-12-30T23:09:16Z,"Very important information, thank you.",Talks at Google,en,0.9930349588394164
CZIINXhGDcs,Ugg1Cba_fYSU8ngCoAEC.7-H0Z7-97w870hjj-1c_FI,@vincenttayelrand,http://www.youtube.com/@vincenttayelrand,26,2014-02-26T09:09:41Z,1970-01-01T00:00:00Z,Probably. Nobody likes a smart ass ;),Talks at Google,en,0.99428528547287
DKfGC3P9KoQ,Ugw0XwGvDZ0D5mFR4ux4AaABAg,@TimothyAllenCampbellGoTimothy,http://www.youtube.com/@TimothyAllenCampbellGoTimothy,0,2019-05-15T01:35:25Z,2019-05-15T01:35:25Z,Well there's not going to be any evidence of humans 200000 years ago because they didn't make plastic back then. Everything was biodegradable.,Talks at Google,en,0.9878191947937012
hNa_-1d_0tA,UgyVhy5Ru1OT0irrrNl4AaABAg,@misstracyley,http://www.youtube.com/@misstracyley,0,2011-04-10T17:21:17Z,1970-01-01T00:00:00Z,@EveryOnesADoucheBag who asked for your opinion. Says alot from your name. You are a douche lol,Talks at Google,en,0.982700765132904
L7-k6nK1VUw,UgxT3QmkjAS0KixyJut4AaABAg,@PendulumPath,http://www.youtube.com/@PendulumPath,7,2018-05-25T19:30:36Z,2018-05-25T19:30:36Z,That one guy that is playing with his phone...,Talks at Google,en,0.9714150428771972
y1MHyyWsMeE,Ugx-YMBFKt-7v6MKlSF4AaABAg,@teeahtate,http://www.youtube.com/@teeahtate,0,2018-04-23T05:20:04Z,2018-04-23T05:20:04Z,Very good. Thanks for sharing.,Talks at Google,en,0.9936850666999816
_NKi-XRZ4KI,UgxbpRCBKhYdT10v7tB4AaABAg.9-GBtb45XcC92p4mDaeOh4,@williamjacobs5692,http://www.youtube.com/@williamjacobs5692,0,2019-12-21T23:22:55Z,2019-12-21T23:22:55Z,"Harry ABB,Please be advised that as a matter of historical fact arguably the greatest Jewish philosopher, Maimonides, fled his native Corboba because of religious persecution having nothing to do with Chistianity.  Please see the following from the Wikipedia article on Maimonides:A Berber dynasty, the Almohads, conquered Córdoba in 1148, and abolished dhimmi status (i.e., state protection, through payment of a tax, the jizya, of the life and possessions of non-Muslims) in some of their territories. The loss of this status left the Jewish and Christian communities with conversion to Islam, death, or exile.",Talks at Google,en,0.9077804684638976
k845byCwFWg,Ugy6MjWP831ntFT5vax4AaABAg,@sunitakhandelwal4242,http://www.youtube.com/@sunitakhandelwal4242,29,2022-06-01T06:25:47Z,2022-06-01T06:25:47Z,Wooow it was really an amazing interviewThank you so much for uploading it,Talks at Google,en,0.993746280670166
wnCxlIQjT-s,UgyAqhUByKKcqhiYvB54AaABAg,@chgone5034,http://www.youtube.com/@chgone5034,0,2024-03-22T03:05:36Z,2024-03-22T03:05:36Z,"I wonder what has happed to those Chinese funds he recommended, 13 yrs later.",Talks at Google,en,0.990958333015442
e-VNXCSGgsg,UgxCa0Zg4JGbi5FUCoh4AaABAg,@vrm_ravi,http://www.youtube.com/@vrm_ravi,0,2022-10-16T05:55:37Z,2022-10-16T07:19:50Z,wow. Amazing speech,Talks at Google,en,0.9552574753761292
cW4cEgHD0bA,UggxrhmCAODTkXgCoAEC.8VXnFQO-gGZ8Vhugnha7py,@jaspervaneck3258,http://www.youtube.com/@jaspervaneck3258,0,2017-08-01T06:12:35Z,2017-08-01T06:12:35Z,"@robby seesIgnoramus.Also, not a word you can use in that context, as it refers to a person.Maybe use a dictionary before calling something or someone stupid.",Talks at Google,en,0.9708605408668518
2tKDnsns2bg,UgzSX2wKJfxovpKMBD94AaABAg,@nativevirginian8344,http://www.youtube.com/@nativevirginian8344,44,2021-04-11T07:52:56Z,2021-04-11T07:52:56Z,"It took me forever to realize that most people do mot experience the world like I do.  I have a leg up on them. HSP has been a good defense mechanism for me, I know the people I should avoid.",Talks at Google,en,0.9754241704940796
4Na2Ik_zPVM,Ugh5PjmGpx-GM3gCoAEC.7zp9Qc4kMJp72uPgl5XkTp,@Glenn1441,http://www.youtube.com/@Glenn1441,2,2015-08-05T02:32:10Z,2015-08-05T02:32:10Z,"shannon lion I have to agree.. The marketing department of Google Docs must not have high standards -- or, are standards lower today? A clear, authoritative, and confident manner of speaking is essential to communication, and communication, direct or otherwise, is such an important element of marketing. He's the wrong employee for this particular job --  ""... the list goes on and on and on..."" -- adolescent at best considering he's interviewing a newly minted, bestselling author... ""I do marketing at Google docs..."" --- do marketing? Wow. And... the list goes on and on and on.",Talks at Google,en,0.9502587914466858
hNa_-1d_0tA,Ugzs8Tc22HKLhKeOPlB4AaABAg,@Selameena,http://www.youtube.com/@Selameena,0,2012-10-12T19:53:21Z,1970-01-01T00:00:00Z,cause she's very smart & talented. ,Talks at Google,en,0.956926167011261
WSV1i40cpcs,UgyCsAZfb3JViCyX1Ix4AaABAg,@timlandscheidt,http://www.youtube.com/@timlandscheidt,0,2013-03-12T00:06:33Z,1970-01-01T00:00:00Z,"A very interesting talk, until it becomes a bit creepy at 44:30.",Talks at Google,en,0.9915335774421692
oV-EDWzJuzk,UghFPi1JgKT2MHgCoAEC,@Maddpill,http://www.youtube.com/@Maddpill,1,2014-08-23T20:38:22Z,1970-01-01T00:00:00Z,"I wonder how it feels to know deep down every race hates you, and only deals with because you murdered millions of people and conquered the world. I wonder how it feels deep down inside that you are genetically inferior to other races, so you hate them but really hate yourself. I wonder how it feels not to know your true origin or history, only to own film studios that create films that show you as the original people which your not. If I knew how it feels I would make racist comments too.",Talks at Google,en,0.9440974593162536
T71ibcZAX3I,UgzTlJFUrqeb3JVh3d94AaABAg.9FxFJkjuOcH9FxHzZxz7ss,@katelynrenesse4798,http://www.youtube.com/@katelynrenesse4798,0,2020-11-12T06:40:23Z,2020-11-12T06:40:23Z,"@@emilyhowe3359 ""Nancy Jane Gluck "" is one I'm quite familiar with, I came across her on an investment webinar.. she's quite known so look her up, she has a website and everything so you can reach her from there..cheers!",Talks at Google,en,0.9848721027374268
8IpatQ-X6AM,UgzviCbENljjLQlIZK54AaABAg.9LYCCOI-0qb9tOtHGIlGfO,@lejonleonard9312,http://www.youtube.com/@lejonleonard9312,0,2023-08-14T14:09:29Z,2023-08-14T14:09:29Z,That's not the way it wrongs.,Talks at Google,en,0.9899340271949768
3sKwBpEeH90,Ugx1SPD5f0aZLcfb7mZ4AaABAg,@thattomato,http://www.youtube.com/@thattomato,1,2013-04-30T21:16:48Z,1970-01-01T00:00:00Z,Exactly what I thought. Shes lost the 'motherly' looks on her which I love seeing on her channel.,Talks at Google,en,0.9919426441192628
IZHZbGb3PUA,Ugy6Caqi-V46F5MXF1p4AaABAg,@netabaughman3079,http://www.youtube.com/@netabaughman3079,1,2020-11-14T03:58:21Z,2020-11-14T03:58:21Z,Slavery needs to be abolished AGAIN? This will need to be changed.  Provide for mothers and elderly.,Talks at Google,en,0.9891901016235352
8dZGCx-Oxx0,Ugg0Li9FZw0jQXgCoAEC,@walter0bz,http://www.youtube.com/@walter0bz,9,2014-01-25T07:14:14Z,1970-01-01T00:00:00Z,peak oil = end of suburbs whether you like it or not,Talks at Google,en,0.9807418584823608
CKGuzJ6GwHM,UgxFcnKnhfV5h2dVV-B4AaABAg,@rahulspeaking,http://www.youtube.com/@rahulspeaking,0,2022-01-21T18:12:07Z,2022-01-21T18:12:07Z,25:00 machiavelli on justoce,Talks at Google,pt,0.9809542894363404
ginQNMiRu2w,UgzYY8KMypf8g-oipqx4AaABAg,@TheTrueEvilSpud,http://www.youtube.com/@TheTrueEvilSpud,0,2013-06-06T07:40:18Z,1970-01-01T00:00:00Z,"I think Cobb was awake the whole time.  During the last bit, I think he had gone into a dream, seen his children, and just didnt care he was dreaming, and lived in his ""limbo"" or ""utopia"" until he truly died in real life",Talks at Google,en,0.9702568650245668
2-p44-9S4O0,UgwOEisx2AzDCFERBid4AaABAg,@perliva,http://www.youtube.com/@perliva,0,2019-06-13T05:34:33Z,2019-06-13T05:34:52Z,"They wouldn’t clap anymore since John has left the leftist authoritarian plantation that is managed by Google and other disgusting communists.London is not an english city anymore, it’s now brown, and that is a big shame!",Talks at Google,en,0.9442110657691956
8qELJTRLJyM,UgykitGJtzKz6vBP8Mt4AaABAg.8h1A_Gmuo0i963cWpB8fLP,@kimrick8560,http://www.youtube.com/@kimrick8560,0,2020-03-11T13:49:18Z,2020-03-11T13:49:18Z,excellent point imo.,Talks at Google,en,0.9903377294540404
9qfrxFI5sMg,UgwOJwhn11Yh5SLdlPR4AaABAg,@Mike.Freeman,http://www.youtube.com/@Mike.Freeman,3,2022-06-01T07:26:54Z,2022-06-01T07:26:54Z,Nothing short of an abomination!,Talks at Google,en,0.9777973890304564
u7TwqpWiY5s,UgwGmkjRV2BDj8KyRPJ4AaABAg,@TheFreshkidd310,http://www.youtube.com/@TheFreshkidd310,0,2010-05-16T00:36:10Z,1970-01-01T00:00:00Z,Conan #FTW,Talks at Google,it,0.9949396848678588
e7cJG9j0NdY,UgwCZZGURlGxyfR5OCF4AaABAg.91DydbP5LVE93X0FRGlKhN,@ScrappyChrisT,http://www.youtube.com/@ScrappyChrisT,0,2020-01-08T10:09:11Z,2020-01-08T21:43:38Z,"Perhaps Australia wouldn't be burning if it were greener from more CO2, there wasn't such a thing as lightning, people weren't being irresponsible or stupid and the horrible 24+ people didn't go around starting the fires. I'm guessing you put Antarctica in there too because you think it's melting because CO2 even though it's actually melting in some spots, growing in others and has nothing to do with CO2. Here's some facts...1. Antarctica used to not have any ice and was nice like Cali. Just some little known info. Antarctica is not melting away as the media has been telling us for decades. The media reported for years in the eighties that by 2000 it would be gone and continents would be under water and there would be mass flooding and the so-called scientist are the idiots that fed them the that bogus information. They lied to media and even doctored their models and presented lies. The whole thing is disgraceful. Even worse they made the same predictions about 2010 and 2020. I encourage you to do some research but make sure they're reliable sources.    Believe it or not the globe and the climate have been changing for millions of years. Weather has too. I promise CO2 doesn't control the weather. All the events likes earthquakes, volcanos, tsunamis, hurricanes, tornadoes, storms, fires, droughts, floods etc. have been  both better and worse for 100's of years. They were also better and worse whether CO2 was 1000 ppm  or 8000 ppm. All the same events still took place and the level of CO2 didn't control the events. It didn't make or melt ice and actually Antarctica has less ice in some places and more ice in others. There's a massive amount of lies, misinformation and propaganda out there. These days people can't (or at least shouldn't) believe the media or even some so-called professors. Information and facts have been replaced by ideology, feelings and opinion. The media is pure trash. These days they don't report the news they tell people what to think... and they do. Most people don't even know how to check facts. Hell most people seem allergic to facts and the truth.  2. Anyways... we're currently at the lowest 10% of CO2 on planet earth and it's the greenery that's suffering. It's why people buy CO2 to pump into their greenhouses and talking to your plants help them grow. 3. Clouds, water vapor, the sun and solar activity control the temperature not CO2.   4. CO2's effect on temperature is actually logarithmic effect. For example if it takes 250 parts per million to 500 ppm to get 1 degree of warming then it would take an additional 1000 ppm to get another degree of warming and then 2000 ppm, 4000ppm, 8000ppm and so on.  5. You've been lied to by the garbage media about 97% of all scientist believing in ""climate change"" formally know as ""global warming"" but the f-ing globe stopped warming and made their models look like the joke that they were. Anyways, I'll tell you where and how the lie started and if you have a fair mind, your own brain and interested in the truth you'll do your research and stop being lied to (but don't use google b/c they suppress information - the fascist pigs believe in keeping the world stupid).  Anyways it came from the abstract of the Cook article that reviewed the 11,000 abstracts 66.4% of the abstracts expressed NO position on anthropogenic global warming32.6% endorsed anthropogenic global warming. The abstract about the abstracts says... ""Among abstracts expressing a position on human caused global warming 97.1%  endorsed the consensus position that humans are causing the warming"". *- SOMEHOW THIS BECAME  97% OF ALL SCIENTIST -* 0.7% rejected it and 0.3% were uncertain. So the 97%  is 97% of the 32.6 or 97% of the less than 1/3 of the scientist that participated took a position dumb enough to think humans are causing the imagined warming that wasn't happening and it's been corrupted by $$$ and greedy bastards from that point on. It's so corrupt that they have abandoned the most important parts of the scientific method like careful observation and rigorous skepticism about what is observed.",Talks at Google,en,0.9875661134719848
xoOZWkhqTr8,UghKC_DA7XX-H3gCoAEC,@wIzKid16100,http://www.youtube.com/@wIzKid16100,103,2016-03-31T04:38:16Z,2016-03-31T04:38:16Z,Jon did an amazing job!! Whoever is responsible for the casting for all of them deserve a cookie!!! Here 🍪 take it!!!! You magnificent beast.....,Talks at Google,en,0.9938480257987976
5siSa4A9M_Q,UgyRhD0Gerar7hLeI2x4AaABAg,@jerrygu5316,http://www.youtube.com/@jerrygu5316,2,2019-12-29T22:44:25Z,2019-12-29T22:45:35Z,Amazing!!! Penn's ventriloquism is simply Magnificent.,Talks at Google,en,0.9849597811698914
hNa_-1d_0tA,UgjsHCHCMsu_G3gCoAEC,@cannesbrianna,http://www.youtube.com/@cannesbrianna,88,2014-01-23T04:48:13Z,1970-01-01T00:00:00Z,this is who the fuck i am!!!!!,Talks at Google,en,0.9615082740783693
GNYSnDQ8yAc,UgwIztNgonT6GuUTojt4AaABAg,@Netherlands031,http://www.youtube.com/@Netherlands031,0,2022-10-23T23:12:38Z,2022-10-23T23:12:38Z,"A heart field that extends 3 feet? If it's anything like any other magnetic/electric field it extends to infinity but it gets exponentially weaker with distance. Why on earth would it be perfectly 3 feet? And if it can be measured, why don't we see the measurements but instead some artist's rendition?Also, your heart is hidden pretty deep behind fat, bone, muscle and skin, all acting as a faraday cage, so I highly doubt that you can measure it. Downvoted, this is pseudo-scientific nonsense.",Talks at Google,en,0.9919306635856628
hNa_-1d_0tA,UgwDP87dCwwq4AOodut4AaABAg,@ihatefelix6,http://www.youtube.com/@ihatefelix6,0,2011-03-24T03:31:24Z,1970-01-01T00:00:00Z,The best hour I've spent on YouTube!,Talks at Google,en,0.9466879963874816
qE1dWwoJPU0,Ugzqohyzguth8Jqvslh4AaABAg,@Anupam19781,http://www.youtube.com/@Anupam19781,0,2013-08-23T03:20:12Z,1970-01-01T00:00:00Z,This is an excellent video. Thanks Eckhart.,Talks at Google,en,0.9930892586708068
